P,7,5,331,3859.16
P,7,5,10,4213.64
P,5,2,2663,1962.95
P,7,3,1723,2922.84
R,7,3,2305
P,7,5,264,284.15
N,2163,7,3,15
48854,7,5
54919,7,1
30679,7,3
6196,7,1
56786,7,2
87723,7,8
61125,10,5
89319,7,8
80231,7,6
39590,7,1
16069,7,5
60103,7,3
80615,7,6
46693,7,4
46279,7,3
N,1119,7,5,18
44515,7,6
4995,7,5
6197,7,1
79335,7,9
77543,7,5
45284,7,9
88487,7,9
65250,7,2
71399,7,10
86999,7,6
14744,7,9
74983,7,2
37989,7,1
23511,7,2
56823,7,7
40542,7,4
89319,7,2
28007,7,9
N,2307,7,3,6
73415,7,3
79523,7,4
32343,7,10
89298,7,8
73375,7,9
4661,7,3
N,1251,7,3,16
11673,7,8
22019,7,6
22223,7,10
16064,7,10
21655,7,9
4405,7,5
64936,7,10
96978,7,9
40679,7,9
19841,7,9
43958,7,7
3875,7,7
65095,7,5
78538,7,10
93894,7,10
87461,7,9
N,1219,7,4,17
47663,7,10
63170,7,5
81255,7,3
96647,7,5
80519,7,4
32405,7,5
35469,7,10
31846,7,8
91711,7,6
31932,7,8
89815,7,9
61654,7,8
95451,7,9
75487,7,10
27297,7,7
69239,7,7
29415,7,3
N,67,7,5,17
57053,7,6
93651,7,5
97943,7,5
3655,7,1
15954,7,8
72162,7,6
39372,7,7
15587,7,1
71383,7,9
3871,7,7
65079,7,8
73062,7,4
34518,7,10
72637,7,5
4167,7,5
6150,7,6
14290,7,10
N,2304,7,5,12
5015,7,3
32485,7,3
48823,7,9
40147,7,5
89255,7,5
76481,7,9
48869,7,5
7847,7,3
48869,7,9
60581,7,5
4807,7,5
24275,7,9
P,7,4,963,802.46
P,7,5,186,287.55
D,7,2
N,883,7,5,10
13535,7,8
10982,7,3
56925,7,3
39963,7,4
48469,7,8
31399,7,4
62813,7,1
32335,7,3
40295,7,6
32455,7,4
N,1025,7,5,18
23006,7,5
73383,7,3
89253,7,1
86336,7,5
40134,7,5
66278,7,6
93667,7,1
40550,7,8
55013,7,1
27751,7,9
26960,7,10
24279,7,10
2054,7,2
13654,7,5
78467,7,9
28487,7,3
21925,7,6
86499,7,6
N,2307,7,3,11
54910,7,5
63044,7,3
5781,7,9
89182,7,10
38077,7,1
72935,7,8
15655,7,10
57063,7,3
46820,7,10
40291,7,6
95879,7,2
T
D,7,6
P,7,5,1782,402.52
S,7,4,15,25
T
N,1619,7,4,18
9959,7,8
32419,7,2
16036,7,9
16102,7,1
55815,7,5
76463,7,4
32479,7,7
9699,7,10
28131,7,5
47814,7,8
81623,7,6
15847,7,5
40339,7,8
95959,7,10
5007,7,5
5751,7,4
72166,7,10
48359,7,6
N,1251,7,3,6
1877,7,10
23953,7,9
65222,7,6
65219,7,6
63175,7,4
48326,7,1
N,1203,7,5,8
31271,7,8
9159,7,9
89624,7,7
48757,7,4
11839,7,9
6209,7,4
86495,7,1
44263,7,10
N,71,7,4,15
96735,7,5
88803,7,10
57004,7,1
48871,7,1
16063,7,7
4103,7,4
73445,7,6
6079,7,6
47511,7,2
56795,7,9
45217,7,2
83687,7,8
24263,7,5
23131,7,6
81254,7,6
N,1122,7,4,20
44487,7,8
3558,7,5
73395,7,5
52646,7,4
46751,7,3
87487,7,2
2118,7,5
2758,7,10
20136,7,10
97991,7,1
88326,7,8
96967,7,7
81639,7,2
60451,7,1
24262,7,7
11670,7,7
40679,7,5
93412,7,6
6214,7,5
89802,7,9
N,1266,7,3,10
73287,7,8
44774,7,8
24288,7,5
52647,7,10
83643,7,9
48858,7,6
97894,7,10
16071,5,9
89767,7,7
12773,7,4
N,606,7,5,6
24290,7,8
80487,7,2
65243,7,7
11151,7,7
69285,7,2
55775,7,4
N,331,7,5,7
48167,7,2
48867,7,3
28290,7,2
47526,7,9
20679,7,7
34519,7,8
87761,7,6
N,1251,7,3,11
15837,7,10
88774,7,10
5943,7,8
48335,7,8
61149,7,10
52261,7,2
40615,7,10
6150,7,10
81086,7,1
81607,7,10
40647,7,3
N,67,7,4,10
5562,7,9
44775,7,9
81021,7,5
62180,7,4
24235,7,6
69299,7,6
47575,7,7
81505,7,3
67788,7,5
68839,7,3
N,2305,7,4,18
95942,7,10
89831,7,7
80572,7,1
5669,7,7
97253,7,4
3821,7,7
15571,7,3
56999,7,2
27613,7,6
30180,7,5
19431,7,5
76007,7,4
82535,7,7
81635,6,4
22245,7,8
21704,7,4
98013,7,1
23773,7,4
N,1131,7,3,6
43623,7,10
40135,7,7
95967,7,3
48784,7,6
6151,7,6
78119,7,2
N,2275,7,4,13
72413,7,10
27615,7,8
32475,7,4
31975,7,5
64215,7,5
95711,7,9
38631,7,4
54731,7,4
49383,7,8
65095,7,7
63302,7,9
57063,7,9
15041,7,9
N,329,7,4,11
79591,7,10
24118,7,1
28325,7,6
40623,7,7
13783,7,6
23735,7,2
80606,7,9
77511,7,8
48850,7,6
24225,7,7
31572,7,8
N,123,7,4,20
63639,7,7
83680,7,9
40676,7,9
15558,7,4
29159,7,4
81118,7,7
97411,7,1
6207,7,2
4166,7,2
27366,7,6
35814,7,3
24294,7,10
97127,7,1
48818,7,5
4613,7,3
11707,7,4
92743,7,6
69331,7,7
24279,7,1
61125,7,7
N,2307,7,5,14
72310,7,7
63462,7,5
56549,7,8
13671,7,2
31559,7,3
30855,7,4
98023,7,9
74207,7,9
65234,7,7
4670,7,8
77541,7,3
97989,7,9
20191,7,5
24146,7,9
N,1764,7,5,19
44229,7,3
97423,7,10
3774,7,8
32134,7,7
44119,7,7
14404,7,4
65255,7,9
17882,7,3
65087,7,9
89503,7,7
14695,7,5
36314,7,8
81631,7,10
99398,7,2
40606,7,3
46612,7,1
83427,7,10
99399,7,10
36503,7,10
N,987,7,5,6
15077,7,5
56165,7,9
84446,7,9
40679,7,5
99541,7,3
56998,7,6
N,2175,7,5,5
46179,7,4
56934,7,2
96871,10,2
5062,7,2
16101,7,1
N,139,7,4,6
68932,7,3
32481,7,9
4423,7,2
80543,7,10
81630,7,6
69061,7,6
N,971,7,4,20
73446,7,3
12294,7,6
83685,7,4
46703,7,5
6199,7,2
6183,7,1
48868,7,2
56551,7,6
48851,7,1
94439,7,2
24231,7,3
15781,7,2
94679,7,9
64735,9,2
46753,7,6
99028,7,5
43230,7,1
6207,7,9
97411,7,3
98022,7,7
N,323,7,4,6
