N,1219,4,5,8
22007,4,6
97991,4,9
47591,4,2
81214,4,9
62865,4,10
28229,4,7
6203,4,8
87623,4,4
N,1891,4,3,19
55783,4,1
84438,4,3
72165,4,1
34143,4,6
81255,4,5
13027,4,7
65207,4,2
23750,4,3
37588,4,7
20103,4,1
40570,4,7
57057,4,8
38439,4,2
96933,4,4
89829,4,6
98021,4,8
89059,4,10
23878,4,8
11995,4,2
N,2297,4,5,20
72291,4,8
60352,5,9
19803,4,9
65123,4,5
73310,4,4
5702,4,2
5827,4,6
36039,4,5
72932,4,7
36583,4,7
84134,4,10
67815,4,7
64599,9,2
6078,4,7
11741,4,7
39199,4,7
97895,4,5
2116,4,4
32481,4,4
93343,4,10
N,331,4,3,5
11751,4,5
85601,4,1
80806,4,9
56806,4,6
56996,4,10
N,1215,4,4,6
48335,4,8
76710,4,1
27870,4,1
63713,4,8
48871,4,7
81367,4,4
N,296,4,3,17
55747,4,8
40167,4,2
28343,4,7
53985,4,7
24147,4,9
31927,4,10
14055,4,5
74855,4,4
45221,4,9
73414,4,6
29252,4,6
81543,4,5
23687,4,4
87493,4,9
36580,4,1
89478,4,5
75047,4,5
N,2931,4,3,16
64615,4,8
81639,3,6
15334,4,7
32227,4,8
22117,4,4
93796,4,6
80327,4,3
70871,4,10
34527,4,8
80223,4,8
65159,4,9
5683,4,8
15335,4,9
47334,4,6
87783,4,6
48839,4,4
N,1527,4,5,11
72962,4,4
55014,4,2
54999,4,3
70799,4,6
23199,4,6
95970,4,5
80535,4,1
73159,4,10
60963,4,8
28134,4,7
78559,4,1
N,1249,4,4,20
40423,4,4
73275,10,8
83155,4,1
89179,4,1
65206,4,5
65191,4,4
32215,4,3
61135,4,4
63590,4,9
16085,4,10
16039,4,4
79847,4,4
67303,4,2
97927,4,1
98023,4,4
6063,4,4
96740,4,7
59237,4,4
21223,4,2
97991,4,3
N,1951,4,4,15
14006,4,3
30945,4,5
20159,4,10
21075,4,10
36446,4,1
16079,4,5
89796,4,6
48871,4,1
63439,4,9
57063,4,9
16103,4,4
15079,4,4
40677,4,8
40364,4,3
65222,4,4
N,451,4,3,16
56882,4,3
68757,4,7
57043,4,9
6199,4,5
19939,4,5
62663,4,10
5063,4,3
95671,4,6
36583,4,1
98007,4,1
73375,4,10
27781,4,9
40055,4,10
81111,4,8
1551,4,5
21670,4,6
N,1211,4,5,9
79588,4,7
97949,4,5
48866,4,2
69303,4,7
12005,4,8
6065,4,7
85671,4,3
22999,4,7
81495,4,10
N,323,4,3,8
89665,4,9
32476,4,6
13716,4,10
81638,4,5
99916,4,3
34521,4,8
38117,4,1
62855,4,6
N,351,4,3,19
19861,4,1
31799,4,8
42710,4,7
72962,4,3
56519,4,6
5703,4,6
64231,4,9
57060,4,10
66759,4,9
60998,4,4
38590,4,7
65254,4,1
4673,4,9
31974,4,10
31955,4,2
14799,4,5
57062,4,4
79591,4,8
54235,4,10
N,771,4,5,9
31815,4,8
2839,4,9
40099,4,2
57062,4,6
30246,4,3
23558,4,1
28346,4,6
62823,4,8
85706,4,3
N,1153,4,5,8
39247,4,9
15935,4,4
42214,4,5
81628,4,2
11495,4,2
32067,4,9
31205,4,3
5951,4,9
N,2099,4,4,15
93895,4,7
18758,4,1
22880,4,4
36581,4,8
967,4,10
89830,4,10
16083,4,1
94370,4,4
89246,4,7
52965,4,8
34482,4,6
23505,4,9
63687,4,9
61087,4,7
28391,4,6
N,259,4,5,5
84435,4,8
40653,4,6
16007,4,4
8774,4,5
81470,4,6
N,2307,4,5,13
40670,4,10
48859,5,10
1717,4,4
31921,4,5
15779,4,3
24282,4,1
15011,4,5
93875,4,3
31679,4,4
71383,4,6
22759,4,8
81540,4,9
39974,4,8
N,2211,4,5,12
63079,4,7
5190,4,3
15175,4,10
48212,4,1
47838,4,6
65127,4,4
71015,4,6
40676,4,6
73318,4,4
48855,4,8
97382,4,4
13796,4,8
N,313,4,3,7
36509,4,1
73159,4,4
65126,4,5
25063,4,2
87460,4,10
42562,4,8
61487,4,3
N,2019,4,5,18
5920,4,8
72166,4,5
30371,4,10
62183,4,1
10979,4,1
63207,4,4
82147,4,4
16101,4,9
70595,4,1
48871,4,7
52617,4,2
6212,4,1
40119,4,4
74655,4,10
3231,4,8
5439,4,10
31639,4,9
37351,4,5
N,757,4,3,5
48575,4,1
5943,4,1
80544,4,4
45786,4,1
98010,4,7
P,4,5,2272,1579.28
P,4,3,25,4014.21
P,4,3,1275,1005.78
P,4,4,330,4779.44
P,4,4,1522,2293.62
P,4,3,1943,4577.81
P,4,4,1783,1697.54
P,4,5,2199,3642.55
P,4,4,1274,3752.66
P,4,4,1279,2485.93
P,4,4,331,629.27
D,4,6
P,4,3,1795,3326.76
P,4,3,265,3437.63
D,4,8
N,1266,4,3,16
93886,4,6
5956,4,9
69309,4,7
41703,4,1
5995,4,7
24293,4,10
61078,4,1
73287,4,9
43941,4,7
73187,4,4
13987,4,9
87765,4,9
72294,4,10
6215,4,10
64710,4,4
86979,4,7
N,199,4,3,19
52647,4,3
89821,4,8
15062,4,2
57028,4,8
72885,4,7
37055,5,6
40679,4,6
55751,4,9
88550,4,10
74727,4,3
24262,4,4
53877,4,8
24164,4,6
8869,4,5
7173,4,8
29543,4,4
48839,4,5
15582,4,2
89479,4,7
N,2083,4,4,9
54947,4,8
80603,4,6
24294,4,7
73374,4,5
11876,4,2
73255,4,6
96711,4,4
92359,4,1
89829,4,1
I,4,4,27
P,1,10,579,3536.09
P,5,3,483,3092.5
P,4,4,1219,2257.67
N,1794,4,3,17
13002,4,3
89254,4,8
62183,4,2
69271,4,1
61159,4,5
16007,4,8
48751,4,10
81201,4,3
95454,4,4
71153,4,8
4083,4,4
11655,4,2
40421,4,3
40483,4,7
53727,4,7
64143,4,1
32438,4,7
N,322,4,4,11
1855,4,5
71391,4,2
16066,4,6
15575,3,8
98014,4,10
72679,4,9
24257,4,8
16038,4,5
31907,4,10
76754,4,6
89483,4,5
N,1231,4,5,9
89319,4,2
63397,4,5
46119,4,9
19158,4,7
13283,4,1
39557,4,5
48390,4,6
12143,4,1
56882,4,5
N,2818,4,4,10
56551,4,10
11989,4,6
2109,4,5
48347,4,4
32422,4,9
4071,4,2
44754,4,7
14279,4,8
82663,4,8
48870,4,7
N,32,4,3,16
68335,4,10
23246,4,6
55751,4,3
80923,4,10
84199,4,1
52711,4,7
48805,4,9
46820,4,5
38358,4,2
86999,4,7
80305,4,10
73419,4,6
71151,4,9
40517,4,9
84386,4,10
36550,4,3
D,4,6
D,4,6
D,4,5
P,4,3,325,2651.35
P,4,5,1922,608.73
N,1715,4,3,13
22167,4,6
30967,4,9
55015,4,3
31423,4,4
20194,4,1
87462,4,1
24293,4,5
72934,4,5
47847,4,8
27290,4,2
15038,4,5
73251,4,9
40551,4,10
N,1265,4,4,17
16031,4,9
15830,4,4
32001,4,9
13153,4,7
23007,4,4
32293,4,7
89063,4,10
71205,4,4
14943,4,8
23775,4,2
31443,4,10
96916,4,2
13794,4,7
59103,4,1
85349,4,10
72991,4,3
63543,4,9
