R,8,5,2077
S,8,4,16,21
D,8,9
D,8,1
D,8,5
N,2299,8,4,12
60629,8,4
46782,8,3
68775,8,4
5439,8,7
56899,8,6
97231,8,2
24039,8,6
38577,8,4
72927,8,4
16103,8,9
44390,8,7
97635,8,3
N,448,8,5,20
57063,8,9
93415,8,3
10183,8,1
81607,8,2
48864,8,2
23899,8,2
68310,8,2
5956,8,8
85463,8,1
32413,8,8
87254,8,4
40631,8,8
54996,8,8
5669,8,2
97751,8,3
34533,8,2
63045,8,10
15589,8,1
14415,8,8
86062,8,9
N,69,8,5,8
47831,8,7
6210,8,4
40677,8,2
71014,8,4
65252,8,7
7729,8,5
6181,8,6
14215,8,6
N,2303,8,5,7
31199,8,10
20182,8,4
59623,8,3
15591,8,10
23190,8,10
68829,8,1
9111,8,9
N,2943,8,3,15
22801,8,10
2498,8,9
32354,8,2
73422,8,10
89831,8,8
4101,8,7
48787,8,9
56772,8,4
69333,8,1
11927,8,5
48599,8,1
10207,8,3
1671,8,2
56980,8,7
31451,8,4
N,1714,8,3,19
36583,8,10
46790,8,4
46815,8,3
92903,8,9
55015,8,6
80611,8,2
32019,8,5
81295,8,9
56763,8,1
2023,8,7
24015,8,9
32470,7,9
56541,8,4
81627,8,7
73445,8,7
85730,8,10
63143,8,7
73149,8,5
40311,8,2
N,2299,8,3,6
64599,8,1
81623,8,1
46812,8,9
52455,8,7
89555,8,10
5761,8,9
D,8,3
D,8,2
D,8,6
D,8,2
D,8,9
D,8,10
D,8,2
D,8,4
N,1218,8,3,12
48807,8,1
40103,8,7
63935,8,1
88391,8,10
28103,8,3
89555,8,9
71271,8,10
73430,8,6
65239,8,4
2050,8,5
48708,8,6
97950,8,9
N,915,8,3,10
95966,8,5
88743,8,9
72415,8,8
52961,8,7
15967,8,10
65253,8,1
32439,8,1
39622,8,10
56027,8,9
28123,8,6
N,289,8,3,18
61153,8,9
48862,8,6
98022,8,10
71399,8,8
12347,8,3
24295,8,3
93567,8,5
5063,8,1
39615,8,8
88790,8,1
72935,8,5
4901,8,5
31715,8,5
94945,8,2
84199,8,2
79269,8,1
65123,8,10
20183,8,3
N,2275,8,4,14
96871,8,7
16071,8,1
60071,8,6
23136,8,8
88723,8,4
72932,8,7
57058,8,10
27943,8,9
73361,8,10
12839,8,7
81614,8,9
73445,8,2
21700,8,4
15078,8,5
D,8,4
D,8,5
D,8,8
D,8,2
N,2272,8,5,13
31975,8,5
26851,8,9
56606,8,1
23263,8,3
81628,8,10
89567,8,7
64962,8,5
73191,8,9
79063,8,6
72343,8,9
90895,8,4
31311,8,7
65158,8,9
D,8,2
N,733,8,5,7
59111,8,10
97363,8,3
38310,8,10
6086,8,1
80531,8,2
29342,8,9
81557,8,2
N,2163,8,4,11
16007,8,1
40679,8,8
64161,8,4
24263,8,4
20062,8,8
62643,8,1
18278,8,10
61526,9,9
28343,8,7
40541,8,9
61159,8,9
N,1793,8,3,9
52958,8,10
15779,8,5
77014,8,9
73443,8,7
29335,8,5
32423,8,3
89829,8,5
69299,8,3
33302,8,7
N,1281,8,3,11
15063,8,3
87772,8,4
40375,8,10
85582,8,6
14052,8,7
72667,8,7
9930,8,5
46759,8,6
6197,8,9
14047,8,5
96980,8,3
N,256,8,4,12
93209,8,3
40549,8,6
31891,8,2
63951,8,9
29781,8,10
45029,8,2
42839,8,9
77255,8,9
4903,8,9
40647,8,5
95691,8,8
15846,8,2
N,313,8,4,9
14733,8,3
64162,8,7
61094,8,2
76844,8,5
62687,8,9
30437,8,5
65251,3,6
16870,8,7
17991,8,8
N,2898,8,5,15
25562,8,7
80741,8,4
4100,8,1
88391,8,8
17314,8,1
28382,8,6
10437,8,1
52710,8,4
11867,8,9
57047,8,4
23238,8,5
70887,8,8
73319,8,8
72676,8,7
48075,8,4
N,2307,8,5,20
15375,8,9
59712,8,3
19651,8,1
47271,8,10
70407,8,9
80615,8,10
58086,8,2
81117,8,2
29925,8,5
81087,8,10
60611,8,4
76403,8,3
6207,8,3
47751,8,2
73383,8,1
61155,8,6
93914,8,4
38215,8,2
68703,8,8
4623,8,2
N,199,8,5,19
79191,8,5
27111,8,5
50918,8,9
65051,8,1
57046,8,4
12359,8,3
31714,8,1
88414,8,7
6961,8,4
24290,8,7
80775,8,4
71751,8,1
89583,8,1
15293,8,8
98023,8,10
15966,8,2
21223,8,3
92199,8,1
97766,8,6
N,1207,8,4,14
31389,8,4
73059,8,4
48359,8,8
29415,8,9
4118,8,3
73444,8,9
96967,8,1
72311,8,7
40159,8,5
29875,8,2
14407,8,4
32485,8,10
28903,8,5
36575,8,6
N,1194,8,3,16
52422,8,5
56799,8,10
40615,8,8
27837,8,5
73159,8,2
48599,8,6
48603,8,10
19866,8,2
72756,8,5
72413,8,6
73445,8,10
9831,8,4
38543,8,9
30686,8,10
15844,8,8
76862,8,4
N,137,8,3,9
40034,8,3
64211,8,5
93771,8,1
60754,2,3
98019,8,3
61542,8,1
8868,8,4
57015,8,3
68814,8,9
N,1277,8,3,13
89473,8,6
15818,8,9
20198,8,7
56038,8,2
96103,8,3
47491,8,7
73183,8,9
32136,8,6
5927,8,1
22244,8,7
97604,8,2
64195,8,1
87743,8,1
N,2290,8,4,6
24166,8,9
32487,8,9
15583,8,3
23136,8,3
40401,8,9
46253,8,6
N,729,8,4,6
10979,8,8
15961,8,8
48732,8,5
40663,8,5
31559,8,9
55894,8,10
N,951,8,5,11
70626,8,4
30147,8,3
31143,8,6
84445,8,2
19107,8,10
46307,8,10
21911,8,2
73425,8,2
16018,8,9
5093,8,3
71271,8,9
N,2287,8,3,14
63132,8,10
81611,8,5
4996,8,9
16078,8,2
32418,8,5
97807,8,4
69985,8,7
80389,8,6
83301,8,3
29335,8,4
65127,8,5
96961,8,7
14427,8,3
87781,8,9
N,953,8,5,20
89059,8,3
86724,8,9
89631,8,3
73446,8,9
5683,8,5
46053,8,5
98019,8,6
19042,8,9
99783,8,5
95774,8,8
77286,8,4
80778,8,9
40583,8,10
50279,8,5
28070,8,9
31454,8,5
43909,8,5
64982,6,5
24151,8,3
80547,8,10
N,2285,8,3,9
30615,8,4
71377,8,6
8227,8,2
58590,8,9
16094,8,2
48601,8,7
30364,8,8
15963,8,7
3119,8,9
N,1921,8,5,19
64646,8,4
15462,8,10
57027,8,1
35547,8,4
97959,8,9
24222,8,3
55015,8,1
49527,8,4
17123,8,8
10055,8,8
50850,8,10
65189,8,8
44734,8,10
97954,8,8
31646,8,8
16083,8,8
96959,8,7
60887,8,2
12003,8,8
N,2227,8,4,15
39515,8,1
31928,8,2
64933,8,8
64231,8,9
6190,8,2
13703,8,3
57030,8,6
63,8,1
72935,8,6
89743,8,7
32483,8,2
64021,8,1
24167,8,10
89575,8,9
95603,8,9
N,385,8,3,18
39888,8,1
65234,8,4
57061,8,1
5691,8,10
21921,8,4
73431,8,1
54754,8,8
31970,8,10
97934,8,7
52830,8,7
73412,8,8
25287,2,1
14180,8,7
97989,8,4
13987,8,6
22983,8,3
76733,8,7
32229,8,6
N,2307,8,4,11
52444,8,3
94661,8,7
11971,8,6
6086,8,9
84199,8,4
11975,8,6
13959,8,1
47839,8,8
12927,8,10
98017,8,2
52790,8,2
N,2563,8,3,7
5150,6,8
16989,8,3
52183,8,5
32486,8,10
56023,8,1
48870,8,5
15492,10,4
N,1131,8,3,10
6066,8,9
88165,8,6
51938,8,8
87259,8,9
24293,8,5
73423,8,7
36518,8,3
7719,8,6
32309,8,8
6212,8,9
N,1787,8,5,19
97367,8,2
12716,8,9
36260,8,7
56935,8,4
40167,8,2
59871,8,10
6003,8,6
68199,8,2
50915,8,10
87727,8,1
39639,8,1
72806,8,6
85189,8,7
54885,8,8
73183,8,1
65119,8,2
44775,8,1
71202,8,2
48602,8,6
N,1122,8,4,6
89127,8,4
76098,8,3
64070,8,9
10947,4,5
84709,8,3
62139,8,4
N,2227,8,5,6
48567,8,7
87684,8,8
71392,8,3
81613,8,1
48790,8,5
36067,8,6
N,1399,8,4,15
