P,8,8,1793,3568.37
P,8,10,1411,1040.56
P,8,8,2179,2701.5
P,8,10,2945,2836.01
P,8,10,1217,374.27
P,8,9,1275,1968.97
P,9,7,1117,3858.03
P,8,10,2299,3506.9
P,8,8,1251,1586.87
P,8,8,330,4362.13
P,7,1,2307,4668.11
N,2691,8,8,10
13989,8,2
3522,8,6
63621,8,6
62715,8,2
62886,8,9
93855,8,8
65237,8,10
15819,8,7
44629,8,8
575,8,9
D,8,7
D,8,4
D,8,3
N,1661,8,10,7
97951,8,2
15562,8,4
55013,8,9
55430,8,1
66211,8,4
387,8,3
6143,8,2
N,1202,8,9,20
22230,8,9
4083,8,8
38631,8,1
24295,8,8
89574,8,8
84199,8,8
89831,8,4
81635,8,3
27798,8,6
86617,8,9
29895,8,10
44695,8,7
32391,8,6
85715,8,8
15974,8,9
4668,8,8
87254,8,7
95959,8,8
52453,8,5
56992,8,1
N,699,8,10,11
88567,8,7
73301,8,2
15267,8,2
80357,8,5
80469,8,5
5191,8,2
88292,8,10
38562,8,2
16098,8,2
25828,8,4
93666,8,9
N,2225,8,8,11
1860,8,2
16103,8,5
38551,8,8
48846,8,3
98023,8,6
31318,8,6
69347,8,10
95589,8,1
11971,8,9
44199,8,4
83653,8,5
N,1795,8,8,8
32484,8,1
97438,8,1
87615,8,8
44261,8,8
9551,5,4
48615,8,1
72007,8,8
56901,8,1
N,2307,8,10,20
11985,8,9
4851,8,1
76501,8,1
24295,8,10
64615,8,10
40295,8,3
64229,8,9
24023,8,1
40546,8,3
59495,8,1
48287,8,2
30437,8,8
1989,8,2
81599,8,4
48740,8,9
85714,8,3
12005,8,8
48614,8,1
31947,8,4
32487,8,4
N,2299,8,10,8
54915,8,10
59621,8,5
58535,8,3
37599,8,8
11557,8,6
94102,8,10
89693,8,6
67159,8,7
N,2691,8,10,16
79585,8,3
40613,8,5
56799,8,3
79527,8,2
84115,8,4
5575,8,7
13859,8,6
5553,8,7
80487,8,3
29671,8,8
11991,8,5
77475,8,4
37541,8,3
70309,8,5
73029,8,8
56007,8,7
N,1281,8,10,7
85730,8,6
64727,8,1
63915,8,9
71383,8,10
4423,8,9
31943,8,7
89819,8,8
N,327,8,8,10
89471,8,5
87268,8,2
4927,8,1
4926,8,5
31463,8,9
6207,8,10
89831,8,6
28231,8,9
15959,8,10
20071,8,7
N,1211,8,10,6
11492,8,3
98022,8,10
31837,8,2
88423,8,6
40567,8,5
70887,8,4
N,1283,8,9,20
30439,8,3
92646,8,2
80866,8,10
85431,10,5
52759,8,6
48327,8,7
19606,8,1
70877,8,9
48845,8,9
22117,8,9
28247,8,6
