N,2291,7,8,19
24275,7,8
32351,7,10
81575,7,4
56678,7,2
23014,7,8
1511,7,1
52830,7,7
6175,7,4
97431,7,9
39911,7,7
54374,7,3
87873,7,3
48870,7,4
89671,7,2
63171,7,3
89311,7,8
20134,7,6
36033,7,8
21213,7,1
N,2030,7,9,12
49895,7,4
65187,7,10
91875,7,4
89791,7,6
36501,7,10
15958,7,10
36549,7,6
56929,7,10
48639,7,7
93574,7,8
38451,7,8
24195,7,8
N,2303,7,8,13
9799,7,4
15972,7,4
97887,7,4
40422,7,1
23783,7,5
92454,7,6
69317,7,10
18615,7,1
17631,7,3
48870,7,9
6117,7,9
34445,7,7
34535,7,5
N,955,7,9,6
70759,7,6
73441,7,1
93742,7,6
54694,7,9
97238,7,7
51878,7,5
N,1791,7,9,5
98019,7,2
81639,7,10
4987,7,9
28366,7,9
71863,7,9
N,899,7,8,11
57054,7,5
20063,7,3
99667,7,5
37967,7,7
97728,7,3
97943,2,4
65187,7,10
73437,7,8
95941,7,5
5783,7,8
95651,7,2
N,119,7,9,18
9535,7,3
13974,7,3
63975,7,2
15075,7,9
16085,7,2
39903,7,5
39094,7,10
19933,7,3
22015,7,2
96932,7,4
98023,7,8
60511,2,2
80578,7,1
87766,7,6
24254,7,4
48478,7,7
37543,7,2
73439,7,8
N,1777,7,9,7
72871,7,10
79559,7,2
56871,7,6
97895,7,7
40261,7,3
6189,7,2
78663,7,2
N,64,7,10,18
5703,7,1
73439,7,6
31828,7,6
48551,7,7
89830,7,2
65111,7,3
73062,7,2
96998,7,4
64690,7,4
13919,7,9
88807,7,9
11269,7,7
15907,7,8
57061,7,3
75327,7,4
96964,7,8
22239,7,3
73262,7,7
N,2674,7,8,12
77453,7,7
85171,7,9
44211,7,4
72295,7,2
68167,7,6
80579,7,4
14799,7,5
36365,7,1
57043,7,8
5935,7,10
36583,7,4
46695,7,8
N,1601,7,10,20
93347,7,6
39479,7,7
47507,7,4
29223,7,1
16019,7,1
93862,7,2
40578,7,6
81598,7,4
22215,7,6
77094,7,6
